0,1,2,3,4,5,6,7,8,9,10,11
569.9229144795432,11.48644290865505,-13.695771072866595,-1.48850582272513,860.6717419651419,0.9260391828748354,-3.9381141319367785,-2.012797200114214,927.1817162133029,-35.41469563207127,34.596444204598065,-2.4297155750524295
606.4062119357039,-0.06224695336128494,-4.981435797209316,-0.3830378831813781,945.0527866393721,1.5393658520305553,-4.736128744013993,-0.03399955582816776,1188.855268411792,3.185633625858347,3.0803061105486855,0.8618756374339744
1493.804852141684,3.245740614569179,-2.555734146089403,-0.04885785291547306,1560.9278599333986,1.2663228681890388,-2.185895364152205,0.3983615374157541,928.2615355273028,3.648713258906292,0.9315226586507134,-0.7259813804128713
810.2940462985429,1.4690538413451797,6.398529423165302,-0.18694051810912854,928.5309201197714,1.627951592319725,7.758925828953946,0.03693172299265567,428.79697526558675,-0.5358000585348079,7.388135178979535,-0.49171780159061407
1534.954684202418,-3.5495737269057197,2.7346521953927234,0.8462228594266858,1246.3198372306779,-7.381238617481145,7.555800714359946,1.8320080579000373,793.7835331108851,-11.272820761749582,15.193491649595307,3.1441490160966947
1039.9926132243388,-0.7791433271616778,16.880348131600453,-4.496619169810884,935.7877599529942,2.9694572094150664,13.718889383410387,-6.666900878933509,325.9967693679089,-3.5018466381105986,21.087452057817096,-3.4179928947690836
1424.3335215281024,-9.200726861495191,6.529157376339419,4.612233761586065,1543.079212843424,-7.364128668831402,14.3989455720775,2.7376931862934133,1522.9544014811595,-6.284566395763461,33.247790836959325,1.1699516414003486
612.8614165753548,-0.2309229951690375,11.892159927378406,0.18645492166630961,704.9477842046746,0.5291388795237524,14.537926197712343,0.12867798725345575,458.1898104665483,0.5792537027959781,14.742021849536178,0.1770693817177791
982.9029358811592,7.036926570204399,1.8735885571656796,4.265846067925111,1114.5133352581652,5.144861082622341,3.535041726500573,5.292664362814685,645.0435691873774,10.742880129255623,10.372252228648234,5.3986432136479765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712.7497287429397,-2.5672404626929146,-28.549568681635417,-4.158639043955586,1330.6574814745222,-0.7783678787710945,-7.396619873035279,-1.6476846074787357,1629.0967567919977,0.45210015988617064,-0.12151247858825427,-0.5248683600558397
1246.6282471982418,-3.3214427265527133,25.034111416659798,0.3423937881518576,1329.5748112738193,-3.9032630025646307,24.09901470885996,0.18101341589038722,1191.8340856069897,-7.775289085818902,31.07566122357933,0.8980263795751475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430.1522444109971,-5.3513154612328835,10.617136960879224,-0.2409498706343129,648.2177273263288,-5.443650362365465,12.834155050575816,-0.7753934342770086,539.2783173117225,0.32685570650760865,6.244076220225554,-0.9520766536748185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862.7206710916316,-24.049675772357325,17.824374873817394,-1.3433270707265197,1111.9980183534433,-21.762422622741482,11.950621317454255,-0.20749148455835395,919.0587632159888,-31.508323971427263,13.428399397119259,-1.4853527724894184
