0,1,2,3,4,5,6,7,8,9,10,11
268.12152924832594,-0.7320522800249071,-2.4717709595316837,-0.14231132373496247,665.701257923742,0.6956670119152965,-4.389053996208296,-0.15988270624113105,1391.8603377740694,1.1547142881321122,-3.895559104693937,-0.14964320890014313
792.2648391436156,16.150957393989714,-65.57250815844374,6.838497238729072,1162.1838869113953,12.560926141480229,-35.41460385930428,5.7871698526146345,1595.7437092087905,2.917425061728503,-7.761435310823564,4.016940692519884
603.9032401270181,-4.56258679475216,-9.348844901926208,-0.06035215373903716,804.123779594287,-4.213600311963414,-5.604200955506718,-0.06468210565345864,1132.836404066403,-3.986162001006472,-3.1941248414789087,-0.04390641642067155
915.1600400673649,2.570003262774289,-16.17849481338502,-2.6443452754174426,1176.3187135518494,1.5251609886835173,-11.739891298040083,-2.152310834629143,1530.2977365190875,1.0836924715705507,-4.253855439161555,-1.2641445567585574
240.7390835435696,1.236902646829926,-9.40561166355744,-1.8940134328555969,902.4018979916968,-0.16432530596236555,-10.441657341880623,-1.804687807210974,1575.764976436403,-0.520211756280594,-3.553721753444819,-0.7259388747352129
1469.663304019355,-3.071246271462782,-4.3562831685069705,-4.045365732574413,1621.2832985784394,-2.4179505693271377,-3.0890167038430705,-3.3789498753725584,1828.5836931447268,-1.3134311502910778,0.08333078782930493,-1.8620984139420225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272.1322792580754,-8.09737897107503,-7.864106195348291,-0.37368295929891954,1107.1011549319908,-4.746778177698563,-1.7084600592795098,-0.32215277782328855,1309.3769313882274,-2.1861043635612147,3.963682138518047,-0.19694697593565208
847.061803119012,2.4441362257170387,-44.941321152469925,1.5954410762974396,859.2993547095639,1.6874117974128409,-34.66272769453041,1.4126589858923482,1254.1489847840026,-1.6906217466173385,-11.372053834840615,0.6616381417747518
1115.241850339031,-3.833384439900369,-9.335898892913178,-0.1926164815696854,1126.2173932795529,-2.5033855766512993,-3.692662329252069,-0.18401260332738525,1294.5693474071331,-1.7590856508731665,2.7050038698610392,-0.06257311078294138
645.6626400452993,-4.481934549209113,-7.268377521217281,0.021351824800088116,954.4023767603088,-6.670482220566668,-0.24547603301942086,0.0037602223750731224,1279.851040983017,-8.241375167712171,4.763339645704794,-0.005342045123768168
1224.9161033572861,-6.657353337475665,-5.570980110583195,8.78397562001733,1339.0407731958617,-6.650218324973573,-8.528282147573206,4.7626909336732615,1590.9894996886267,-4.3066312736023,-6.861276572859804,1.1412932871036512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110.1401909076703,0.006039472173836058,158.42054801761108,3.729140493808618,1166.9950940441693,-0.20739319832413508,153.66950787660355,1.9710473028505844,1378.3142369018747,0.1309362956323843,124.22859887286734,-0.09333440084465337
594.560587270371,-31.187731451280477,-48.692429875632975,0.8090866595818669,1096.5548327305428,-15.103914016624648,-32.9161868046651,2.0579104323203268,1664.5159618294697,-4.294100468745895,-12.883219501956237,1.1523943266747994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
